movie_id,title,plot,language,genre
2503524,Wit is troef,"Liliane Springer, the daughter of Antwerpen office manager, has fallen in love with a football player, Raymond Smet. The trouble is that he is the star player of the Green team whereas her father is dedicated supporter of the White football team. Will love be stronger than sectarianism?",Dutch,Comedy
1986400,Inspirations Vol. 6: Destination Beyond Cancer,"Victor Crowl follows the Coast to Coast Against Cancer Foundation, and all of their affiliate programs and signature events, over the course of a full year across Canada. The lives of families and individuals who are both struggling with cancer and continuing to fight against cancer are documented in this inspirational film. Coast to Coast is an organization working for the fight against childhood cancer, a disease that is dramatically underfunded by the government in Canada.",English,Documentary
2412569,The Shift,"THE SHIFT is the story of one 12 hour night shift in the ER where a veteran nurse, who struggles with the haunting guilt of his brother's drowning, is forced to train a new nurse. The veteran nurse, Kayle (Leonel Oliva), and the new nurse, Amanda (Casey Fitzgerald), are at odds throughout the story because, while they both struggle with the spiritual turmoil of what is right and wrong, they have both come to very different conclusions. Kayle, who was trained by Floyd (Danny Glover), believes in doing whatever is best for the patient, even if that means letting them rest in peace. Amanda believes you should fight for everyone until there is nothing left. While Kayle and Amanda take care of several patients that night, there is one patient, a young girl named Emily (Genesis Ochoa), who makes them question their beliefs. Emily is dying of cancer and has come to the ER due to another infection. The dichotomy of Emily's bravery and her mother's distress eats at the hearts of the two nurses. When Emily's situation suddenly becomes more serious, Kayle and Amanda are forced to make impossible decisions.",English,Drama
1919792,Giving It Up,"Meet Ralph, charismatic New York adman about town. Encouraged by his sexist boss and unlucky-in-love buddy Peter, Ralph's life revolves around the pursuit of the opposite sex. Enter his match, smart and beautiful account executive Elizabeth, who is put off by his sex-obsessed ways, convincing Ralph to see a therapist. Just when a relationship between the two begins to flourish, Ralph gets thrown together with supermodel Amber. Now Ralph has to decide whether to change his player-like ways or risk losing the one woman he truly loves.",English,Comedy
2043738,La mort d'un bûcheron,"Marie Chapdelaine leaves her rural Quebec village and travels to Montreal to find her estranged lumberjack father who disappeared seven years ago. She meets Armand St-Amour, a former friend of her father and the owner of a country-and-western bar called the Rodeo Club. Armand takes the opportunity to exploit the naive and innocent young girl and tells her that if she works for him as a topless singer he will put her in touch with her father's mistress who will know where he is. She meets Francois Paradis, a journalist, and becomes romantically involved with him. He suggests to her that he has contacts in the logging industry that could have a lead on her father's whereabouts but first he encourages her to quit her job at the bar and come to work for him. She agrees, and Francois gets her a job as a model and forces her to pose nude for a magazine. Disillusioned, Marie loses touch with what she really came to the city to do until a chance encounter may finally lead her to the truth...",French,Drama
2367224,The Fakers,"A happy middle aged couple sits at home, enjoying their night of peace. Suddenly, two masked assailants break into the home, threatening the couple's life and demanding money. Jerry and Jill Tamlin, have become so bored with life in the suburbs, that they have to create their own danger. Things go horribly awry when a few real criminals get into the mix.",English,Action
2348264,The Beckon of the Beast,"The Beckon of the Beast tells the story of a hunting party sent ashore from an 18th century British naval vessel. Instead of following the order to bring back fresh meat, a self seeking officer puts his crew in peril leading them after a mythical beast.",English,Adventure
2052211,Land Awakening,"Volunteering at organic farms in the Mediterranean, film-maker Raul Alvarez embarks on a journey that will bring him to a life transformation. Triggered by his encounters with unique people living sustainable lives close to Nature he finds unexpected answers. Savvy and experienced characters offer solutions to universal questions about the Land...and about each of us. His personal journey on food and agriculture turns into a spiritual realization about our relationship to the Land.",English,Adventure
1762434,Cast the First Stone,"In early 2012, 75 actors and one theater director, all inmates at Angola Prison and Louisiana Correctional Institution for Women, came together to put on the performance of their lives. The cast and crew, made up of murderers and robbers, thieves and prostitutes, and no doubt a few wrongly convicted, prepared two yeas to put on a public performance of the life of Jesus Christ in the largest prison production of a Passion Play ever. CAST THE FIRST STONE is a feature documentary about the most powerful and popular story in history. In a place with little hope of freedom, where 95% of the men who enter the gates perish, the story of a man who sacrifices his life to save the wretched of the Earth, resonates deeply.",English,Crime
2090820,Lustig,"Lustig, set in the years after the end of WWII, tells the story of a man's solitary journey for redemption. Carrying haunting memories from time spent in a concentration camp, the man seeks out the family of a friend he knew there. He brings a secret to their doorstep that only the strength and courage of the deceased allows him to reveal. In admitting his own cowardice, he creates the heroic legacy of a man. A man a young son will always remember.",German,Short
2211497,Porky's Snooze Reel,A parody of a newsreel. Stories: Elks on parade; Swiss navy launches a battleship; a dog show; a flooded town; a new tank trap; a jellyfish swallows a mine; the latest military airplanes; a horse race ending in a photo finish; a swimming race in the Everglades.,English,Animation
1790605,County Fair,"A jockey is unjustly accused of drugging his horse at the county fair, having been framed by a jealous rival. He leaves town with a friend, and tries to make a new start. As they are traveling, they discover a very fast horse which is owned by a brother and sister who live on a farm, and they all decide to enter the horse in a race. But the father of the two young persons refuses to allow the horse to be used for anything except farm work.",English,Drama
1772503,China: A User's Manual,"In 2006, filmmakers Christian Bouche-Villeneuve and Sandor Krasna allegedly sent the footage taken in this movie to Sir Hamlet Auberjena, who recently sent it on to William Brown, knowing that he is a film lover. Although no one by the name of Christian Bouche-Villeneuve or Sandor Krasna has - to the best of Brown's knowledge - claimed to know anything about the film, Brown will present the film to interested parties. Although the film is presumably unfinished, Brown has decided to follow what appear to be the original filmmakers' intentions and to call the project China: A User's Manual (Films).",English,Documentary
1658363,A Tale of Five Cities,"An Englishman has been working in the US so long he now speaks with an American accent. He is drafted into the British Army during WWII but is injured and loses his memory. Because he talks like an American, the doctors repatriate him to the States where he is housed with a New York family. After the war they all travel throughout Europe, searching for the women he still remembers in the hope of restoring his lost memory.",English,Drama
2052942,Laputa,"Aurelia sets out on a quest to save her imprisoned children. Set in the imaginary country of Balnibarbi from the book 'Gulliver's Travels' by Jonathan Swift written nearly 300 years ago. A rebellion is under way against a harsh regime who have 'Laputa', a flying island, which they use as air power against their population. Laputa retold in a present day setting relates remarkably to current events. In this retelling, Lem Gulliver and Jonathan Swift appear as journalists covering events for 'BBA News'. 'Laputa' gained official selection in the 2012 Pollygrind Underground Film Festival in Las Vegas. 'Laputa' is now on Youtube.",English,Drama
2252676,Rude Awakening,"In the late 1960s, two hippies are forced to leave their friends as they are wanted by the FBI, who see them as criminals. They hide in the jungle for 20 years, secluded from the outside war. In the late 1980s, they find out that a secret war is about to start in the US, and decided to return to New York to tell someone about it. What they find when they return is that all of their fellow hippies have become rich yuppies, like everyone else, and that no one wants to save the world anymore -- they just want to buy it.",English,Comedy
2281332,Shema,"Inspired by a true event, Shema tells the story of sacrifice, and a bond shared between a feeble father, Simon, and his headstrong son, Eli, fleeing from a concentration camp in wartime Poland. En route to a transport to make their escape, their plight is interrupted when Nazi SS begin closing in on their location. Simon and Eli must take action.",English,Drama
2389551,The Machine,"Inside an abandoned Briefcase, Max Baker finds a device that can realize his deepest desires. It takes him to a world of extreme beauty and unbridled temptation. He is empowered by the knowledge it gives him, consumed by the visions he has seen. He cannot resist the desire to return. Thus driven by a force he cannot control, and enchanted by a vision he cannot understand, he descends into the world of the Machine.",English,Sci-Fi
2493187,Westward Ho,"The local gang is framing men for bank robbery, shooting them, and then collecting the reward money offered for a dead bank robber. When the Three Mesquiteers ride into town, Lullaby becomes their next victim. He aviods being shot but is assumed to be a bank robber and to keep him from talking, the gang organizes a lynch mob. Tucson and Stony save him from the rope but they are now wanted men and must find out who is behind this scheme.",English,Western
1772684,Ching yan,"A traffic accident changed their lives forever. In capturing wanted criminal Zhang Yidong, Sergeant Tang Fei (Nicholas Tse) was involved in a gunfight and car accident that put the criminal in a coma. But in the process he also crippled an fellow officer, and mistakenly shot dead the elder daughter of public prosecutor and single mother Gao Min (Zhang Jingchu). Unable to handle the guilt, Tang Fei succumbs to a fog of pain. Gao Min, meanwhile, pours all her love and attention to her younger daughter Ling. Three months later, the criminal Zhang Yidong awakens from his coma. Gao Min, who had been working hard on bringing him to justice, insists he stand trial immediately.",Cantonese,Action
2378416,The Hook-Armed Man,"Lou is the Hook-Armed Man, the bloody stalker of urban legend. Night after night he terrorizes teenage lovers in the woods. But he's tired of the killing and the maiming. He goes to a job counselor, looking to redeem himself in a new vocation - if only he can avoid falling back into bad habits.",English,Short
1937571,Har sey yaxsiliga dogru,The events occur during the Armenian-Azerbaijanian/Nagorno-Karabakh conflict. Because of a corpse in a zinc coffin with an arguable address two families get excited. Having cut the lid off the coffin for identification of a dead soldier they find out that he is not Azerbaijanian but Armenian - former dweller of Baku.,Azeri,Short
2493710,What About Me,"A comedy about Ted, feeling trapped in his marriage, desires the single life enjoyed by his best friend Colin. In pursuit of this dream, but left by Colin to sink or swim, Ted struggles through a series of hit and miss experiences in a twisted journey involving insane women, an ex-wife reveling in his failure, and a girl down the hall being stalked by her ex-husband. Ted finds himself, without knowing he was ever lost.",English,Romance
2128163,Moon Beat,"Moon Beat re-examines the epic 1969 flight of Apollo XI, on it's 40th anniversary, with a behind-the-scenes look from top NASA officials and many leading journalists who covered the first moon landing and the U.S. Space program. The Summer of '69 was an historic time, a turbulent time, and a time before cell phones, the Internet or 24-hour cable news. It was a time when newspapers and magazines flourished - alongside just three major U.S television networks. Around the world, the BBC covered the historic flight for an even larger European audience, and reporters from all corners of the globe were focused on just one story - the flight of Apollo XI and mankind's Journey to the Moon.",English,Documentary
1811471,Dead Storage,"Dead Storage is a voyage, parting the vast lakes of emptiness that remain after a loved one's passing. A nameless young woman is trapped in a world devoid of meaning; she attempts to regain feeling through seclusion in wild nature, but finds herself confronted by unexpected company. Her mind moves quickly into other terrains, testing the boundaries of her physical resistance to sensations. she finds herself immersed in memoryland As she trips in and out, the slippery meaning of these terrains begins to clarify itself. Dead Storage was created with an intuitive approach, free of any fixed and inhibiting structure. The process of making is deliberately evident. Documentary elements dovetail with fictional narrative to create a non-linear fable of a time lost in time.",English,Drama
2093340,Mad About Music,A young woman at a girl's school in Switzerland makes up stories about and writes herself letters from an imaginary explorer-adventurer father; and is eventually put in a position where she has to produce him. Interesting things happen as she talks a visiting Englishman into helping her out.,English,Comedy
2474631,Vedi,"Prabhakaran (Vishal) travels all the way from Tamilnadu to Kolkata for a purpose. He takes up a job in a college and meets Aishwarya (Poonam Kaur). He also comes across Paro (Sameera Reddy) in Kolkata and obviously its romance between them. Meanwhile, there is a group in the look out for Prabhakaran at the behest of Eswara Pandian (Shayaji Shinde) and his son. Sequence of events results in Prabhakaran revealing his true face through a flashback and there begins the twists and turns. There is a sibling story with underworld background.",Tamil,Action
2402921,The Poisoned Flume,"After the death of her husband, Mrs. Kendall found the management of the ranch, with its attendant responsibilities, a source of worry. Her daughter, recently returned from an Eastern boarding school, could not assist her and, although the cowboys in her employ were faithful, the ranch needed an executive head. John Morgan, a neighboring ranchman, had long cast envious eyes upon the widow's increasing herd of cattle, and desired to marry the daughter in order to obtain possession of her ranch. He offers to manage her affairs for her, but the widow distrusts him and refuses his offer. Mrs. Kendall finally secures the services of Jim Stevenson, a manly young cowboy, and he is introduced to the boys as the new manager. They take him out on the range that he may become better acquainted with his new duties. They encounter John Morgan, who is ordered off the range by the new manager. Morgan determines to force his attention on Hazel Kendall and hurries to the ranch house. He finds Hazel alone and attempts to kiss her when Jim, coming to the house to report, witnesses the struggle and rescues her from the distasteful caress. Mrs. Kendall orders Morgan to leave her premises and he goes away with hatred seething in his heart. He returns to his ranch and plans a most diabolical revenge.",English,Short
1924547,Good Soldiers,"When boy meets girl in a park, it turns out to be more than just a casual interaction. Struggling from personal tragedy Dan, the son of an army Colonel, is attempting to shed childhood behaviors drilled into him by his father. He stumbles upon Mary, who is hardened by her own life changing experience. The story probes the fragility of a fleeting but meaningful connection between these two strangers. Will they be able to overcome their past histories to take a chance at renewal?",English,Drama
2426937,The Wild East - Portræt af en storbynomade,"The streets of Ulaan Baatar, the coldest capital in the world, are thronged by young men buying cheap and selling dear. Zhenya and Sasha are two of them. They are would-be wheeler-dealers who face particularly bleak times when the temperature drops to 45 degrees of frost. Zhenya tries to rustle up enough to keep the wolf from his tiny family's door, while he dreams of a better life in a society undergoing a complete transformation after the collapse of communism.",Danish,Documentary
2026445,Kozure Ôkami: Oya no kokoro ko no kokoro,"Forth film in the Lone Wolf and Cub series. Ogami is hired to kill a tattooed female assassin. Gunbei Yagyu, an enemy samurai, happens upon Ogami's son, and sees his chance for revenge.",Japanese,Action
2341467,The 'Burbs,"In a neighborhood, a family named the Klopeks move into a old house and act very unusual. Everyone nearby is concerned why these people are acting strange and the people have never seen them before. Plus, no one has greeted them for the month they've moved in there. Then 3 people group up to see if they can figure out what is really going on with the Klopeks.",English,Comedy
1854891,Eight Ladies,"Join eight irresistible Alyawarr ladies; Katie; Jeannie; Mary; Lena; Rosie; Patsy; Pansy; and Mavis, as they take us on a journey through their country. The amount of effort, energy and skills needed to hunt, gather and prepare their bush tucker is a revelation as they hunt Echidna and gather Bush Potato. Dena Curtis filmed the ladies in this documentary, who come from Alyawarr Country in Sandover River region in the Northern Territory. The centre of Alyawarr country is 250 km North West of Alice Springs and contains the communities of Utopia, Arlparra and Ampilatwatja. Experience a window into their lives.",Aboriginal,Documentary
2501574,Will Work for Laughs,"Filmed during the 2012 Melbourne International Comedy Festival, Will Work for Laughs hears from experienced comedians like Greg Behrendt, author of He's Just Not That Into You, emerging comedy stars, like Daniel Connell and Mick Neven and successful fringe performers like Dr Brown and Slow Clap on the demands of a comedy career as well as live performances showing the artists doing what they do best.",English,Comedy
2007534,Just Indian,"Just Indian unearths the class of values, the differences, and the internal conflict experienced by Indian Americans. The film brings Indian Americans from all walks of life to a commonly felt experience. The movie sheds light upon a new kind of classism, which is not based on financial status, race, gender or religion, but the date of entry into the freedom land USA.",English,Comedy
2461803,Un lever de rideau,"Bruno is waiting for his girlfriend Rosette to arrive at his apartment. He is very disturbed because he loves her deeply, but he is infuriated that she is at least 45 minutes late EVERY SINGLE TIME they are supposed to meet, leading him to wonder how can she love him if she is that selfish, and how he can respect himself for putting up with it. He discusses the issue with his friend Pierre while he waits, explaining that he has made the decision to terminate the relationship if she is that late this time. And when Rosette arrives...",French,Drama
2468070,Unspoken,"Unspoken combines a simple yet compelling tale of a burgeoning telephone friendship between two business associates who have never met, with a more complex story of expectations and racial stereotypes, while exploring an African American woman's discovery of her own unspoken perceptions.",English,Drama
1703662,Autochrome,"Not all revolutionaries wear camo.... Isabella Berretta: Artist, sophisticate and would-be terrorist. A Londoner through and through, her contempt for the city runs as deep as her passion for it. Isabella decides to take drastic measures to convey her ideas to the people of present day London - a dark video diary in which her world of sex, cigarettes and intended revolution are captured in 24 recordings each representing one hour of her day. Her true intention for the piece is slowly revealed as time is reversed to retrace the steps of this dangerously provocative woman. Isabella effortlessly moves between her imagined plots to overthrow the city and its establishment and her most intimate thoughts as a Londoner, as an artist and as a woman. Isabella's post-millennium mentality converges with her Googled intelligence to weave a sometime-dangerous ideology. She chooses when the camera records her actions to create her dark video masterpiece - or does she? As the story re-folds the intentions of the hired filmmaker become ambiguous; is his curiosity understandable or underhanded? Can the trust of a woman so untrusting be exploited? As Londoners we live in dangerous times. Autochrome is 24 times a revolution.",English,Drama
2450286,Trip in a Summer Dress,"Meet a strong-willed mother and her children: Sarah Jean, the daughter, and Matthew, the son. They figure in a story that explores age-old, classic conflicts: Mother versus daughter and society versus the soul. Mama is steadfast about how she feels Sara Jean, age 15, should live her life. Over the course of five years Sara Jean struggles to find the courage to confront her mother. Oddly, as she embarks on a journey of the heart, Sara Jean finds strength through the prodding of a precocious five year old little girl, Scarlette. Emboldened by their mutual bond they proceed to face their mothers together, and Sara Jean finally dares to speak her truths. Will it reap the reward she so desperately seeks?",English,Short
2368935,The Firebird,"Omid flees his homeland because of his father's revolutionary poetry for freedom. To endure mandatory detention and deportation from Australia, Omid trusts in the wisdom of the great poets and his father's words to avoid internal surrender.",Persian,Drama
1717592,Beautiful,"'Beautiful' is the short film of three high school students who are friends. One particular friend, Jennifer has a certain secret. Insecure and emotionally torn from her past that has now haunted her, Jennifer finds herself distancing from her closest friends and family.",English,Comedy
2342921,The Abduction Club,"Set in 18th century Ireland, the 'Abduction Club' is an infamous gang of men who woo, abduct, and marry wealthy heiresses. Garrett Byrne and James Strang are both younger sons and therefore unable to inherit titles or estates. To improve their situation they set their sights on the Kennedy sisters, but are unprepared both for the young women's reaction and the trouble that follows them...",English,Action
1972682,If in Doubt...,"Fozzie is a hard drinking, hard partying student, popular with the opposite sex. Emily is none of those things. Well, she is a student. Due to Fozzie's complete inability to go to class, he's failing and needs Emily's help. He attempts to convince her to give him the notes, in exchange for him sprucing up her life. However, there seems to be a lot going on under the gentle banter, what secrets are they hiding?",English,Comedy
1944143,Hell to Pay,"Ten legendary Western stars are reunited in this action-packed tale of brothers at odds-one a decorated soldier and reluctant hero, the other a gambler who keeps company with card sharks and corrupt women-in a small mining town torn apart by civil war. When they fall for the same woman, the brothers become divided; and one man is left to face a band of ruthless killers on his own. A tribute to the great American Western, Hell to Pay is a gritty and mesmerizing tale of love, honor, duty, treachery and betrayal.",English,Western
2283469,Shock,"Malini (Meena) and Vasanth (Prashanth) move into a fancy new apartment, to find a couple of strange new characters for company, and a suicide in its recent history. The new home slowly starts taking its toll on Malini, whose behaviour gets increasingly strange. When a gruesome murder takes place, a clinical psychologist (Sarath Babu), a hard-nosed cop (Thiagarajan), and finally a witch doctor (Suhasini), all weigh in to try and fix the situation. Scene-to-scene remake of Bhoot, slightly lower in production values.",Tamil,Horror
2485939,Waiting Room,"Everyone hates sitting in waiting rooms, and 90-year-old Indian men are no exception! When 'Kumar Pallana' (qv) (_Terminal, The (2004)_ (qv) _Royal Tenenbaums, The (2001)_ (qv), _Rushmore (1998)_ (qv)) is stuck waiting for the doctor, he encounters a series of obnoxious and eccentric patients, until a turn of fate takes him exactly where he wants to be.",English,Comedy
1954886,Hollywood Steps Out,"A tour of Ciro's Nightclub packed with caricatures of many top stars, including (in order) 'Cary Grant' (qv), 'Greta Garbo' (qv) 'Edward G. Robinson' (qv) and 'Ann Sheridan' (qv), 'Johnny Weissmuller' (qv), 'James Cagney' (qv), 'Humphrey Bogart' (qv) and 'George Raft' (qv), 'Harpo Marx' (qv), 'Clark Gable' (qv), 'Bing Crosby' (qv), 'Leopold Stokowski' (qv), 'James Stewart (I)' (qv) and 'Dorothy Lamour' (qv), 'Tyrone Power (I)' (qv) and 'Sonja Henie' (qv), The Frankenstein Monster, 'Larry Fine (I)' (qv), 'Moe Howard (I)' (qv), 'Curly Howard' (qv), 'Oliver Hardy' (qv), 'Cesar Romero (I)' (qv), 'Mickey Rooney (I)' (qv), 'Judy Garland (I)' (qv) and 'Lewis Stone' (qv), 'Kay Kyser' (qv), 'Peter Lorre (I)' (qv), 'Henry Fonda' (qv), 'J. Edgar Hoover' (qv), 'Ned Sparks (I)' (qv), 'Jerry Colonna' (qv), and 'Groucho Marx' (qv); many more just get sight gags, such as 'Claudette Colbert' (qv), 'Norma Shearer' (qv), 'William Powell (I)' (qv), 'Don Ameche' (qv), 'Wallace Beery' (qv), 'C. Aubrey Smith' (qv), 'Boris Karloff' (qv), 'Arthur Treacher' (qv), 'Buster Keaton' (qv) and 'Mischa Auer' (qv).",English,Animation
2415636,The Spy,"1907, Edwardian East London: a young couple, living a spare existence, struggle to make ends meet. The Man works long hours, and The Girl sits in their one room home, watching the shadows. The walls of this room seem to close in on her until one day she finds a hole in the wall, discovering a mysterious older woman. Spying on her at every opportunity The Girl becomes fascinated by the woman's sadness. The Girl becomes obsessed with the woman next door, not realising the true extent of the madness that lies on the other side of that hole.",English,Drama
2222106,Psychotic Diary,Over 800000 people are missing every year in America.... 95% of them are found or return by themselves.... And 1% remains.... Private detective try to find where Dr. Langdale is whose is a psychiatrist. He finds Dr. Langdale was counseling Martin who believes himself is 'Monster' before Dr. Langdale disappeare. Private detective try to find out what happened but what he discover is terrible truth he never want to believe and now his hands are shuddering with fear and he thinks 'I've never felt fear like that...',English,Horror
1903269,Fresh Fruit,"'Fresh Fruit' is about the secret lives of fruit living in a refrigerator. An apple and a pear discuss topics ranging from the end of the world to the meaning of existence. However, their secret lives are destroyed when interrupted by a hungry human.",English,Animation
1706293,Ba shi qi yu jie liang yuan,"Bus conductor Yi meets his future wife after halting a petty theft. When tending a bus becomes a one-man operation, Yi trains hard in hoping to become a bus driver. The young couple's affection for each other is further strengthened in these trying times.",Cantonese,Comedy
2485858,Waiting for the Blackout,"Lyla finds herself strung out and alone. Although she has her enabling but loving boyfriend Lloyd in her life, she turns to a stranger who lets her catch a glimpse of his life and guides her towards making a tough but life-changing decision.",English,Drama
1648736,A First Time for Everything,"What happens when a man makes the mistake of asking his wife about her sexual past and discovers that she is significantly more experienced than he'd assumed? The story follows Michael as he attempts to cope with his own insecurities about his wife's past. Unable to obtain validation from his best friend or the neighborhood delivery driver, Michael takes matters into his own hands and decides there's only one way to redeem himself. It's a risky move, but there's always A First Time for Everything.",English,Comedy
2094052,Made in Hong Kong,"The documentary Made in Hong Kong allows glimpses on a Hong Kong shortly before the 1997 handover to China. But rather than focusing on the expected hysteria Luc Schaedler's documentary debut works towards complexity by allowing six diverse residents to talk about their relationship to the colonial city. Their life stories beautifully mix with the images of the author. Made in Hong Kong is a very personal portrait of a city in transition and we learn about Hong Kong's ambiguities and its political and social problems, as well as the uncertainties regarding the time after 1997.",English,Documentary
1896445,Follow That Camel,"Bertram Oliphant West (also known as Bo West) wants to clear his unjustly smeared reputation. He joins the Foreign Legion, with Simpson his manservant in tow. But the fort they get posted to is full of eccentric legionnaires, and there is trouble brewing with the locals too. Unbeknown to Bo, his lady love has followed him in disguise...",English,Adventure
2395507,The Mountie,"A lone Mountie has come to town to clean up the crime and corruption after finding an innocent man dead. As he sets up home, in town, he discovers endless amounts of illegal activity taking place behind closed doors. Once he uncovers the men behind the crimes he prepares to take them down one by one in the most vicious showdown this town has ever seen.",English,Drama
2356781,The Cliffhanger,"When the mysterious Iris Peterson arrives at a rundown motel in Chicago, she brings with her mementos of a perverse family secret that put into motion a series of nefarious events. Now, as Anthony fights to save his brother Darius from a life of indiscretions and a terrified Nellie attempts to exorcise the demons of her past, games are played by a cast of characters so twisted it is impossible to predict who will be left standing at the end of it all, and who among them will ultimately find the redemption that each of them so desperately seek.",English,Drama
1794840,Crvena zemlja,"In Autumn of 1941, the German army, determined to put down a Communist-led uprising in Serbia, is conducting a policy of killing 100 hostages for any German soldier killed. The city of Kraljevo is the site of one of those massacres, portrayed in this movie.",Serbo-Croatian,Drama
2190201,Parallel Parking,"Detroit. A film crew featuring DOUG, a grown-up kid who's never made it out of the suburbs, and his cohorts PAUL, ALYSSA, NATALIE, and JESSICA scout for their next big music video project while a friendly bouncer, CURTIS, teaches him to live life outside of his comfort zone. Four college students, DAVE, BRIAN, MIKE, and KATIE, about to start their final year, ready to bid summer farewell by seeing THE INFATUATIONS, a Detroit rock group about to hit it huge. And TIM, a college student trying to accomplish a goal understood by no one, stays in a Detroit landmark for 24 hours straight. Through the course of one hell of a night, these three stories will intersect, inter-cut, and change the lives of everyone involved.",English,Comedy
2398379,The Offering,"A rebellious teenage drug user, Paul is startled by an apparition of an African Christ, who is visible to him only. At the same time, Paul's mother Nora has nightmares about Paul being murdered by his abusive father, Brian, while in real life, Brian is making death threats to her new lover. Encouraged by Christ to become more spiritual, Paul struggles to convince his family and friends that he isn't crazy, and find out why Christ has appeared to him.",English,Drama
1812960,Death Rides the Range,"This film finds Ken Baxter and his two pals, Pancho and Panhandle, finding Professor Wahl, injured and wandering on the range. They take him to Blue Mesa Trading Post, where two archaeologists, Dr. Floto and Baron Starkoff, foreign government representatives, are staying. Both want to secure control of a supply of helium gas found in an ancient Indian cave. Wahl, working for the Federal Government, is murder at the Blue Mesa. The land strip on which the cave is located is claimed by Letty and Jim Morgan, brother and sister owners of the Lazy Y Ranch. Tin Cup Ranch owner Joe Larkin hires Ken to take possession of a cabin on the Morgan land in order to gain title. Ken, an undercover G-Man, discovers a secret passageway from the cabin that leads to the cave and discovers the helium, and also that Larkin is working with Starkoff.",English,Action
1918195,Girl,What started as a lark became an obsession after meeting the notorious DJ Sandra Collins. Kandeyce Jorden's exploration of a blossoming subculture of the electronic music scene slams her face to face with a connection that can only be found by getting completely lost.,English,Documentary
2194971,Payatas a Mirror of Poverty,"The Payatas dump site tragedy happened on July 10, 2000 in the Philippines. At 8:05am. A massive 50ft wall of solid waste slides down and buries hundreds of shanties, and an undetermined number of people. This is not just the story of what happened that day, but more about the prevalent internal and external migration that occurs in almost all underdeveloped countries like the Philippines.",English,Documentary
1939205,Harvest Moon,"In this dark comedy, a couple on the brink of divorce struggle to rekindle their relationship. As they are arguing about whether to go out or stay in for dinner, a van full of would-be burglars show up to rob them. United they turn the tide on the predators who quickly become the prey.",English,Horror
2511750,Yellow Face,"'Yellow Face' is one Chinese Actress' journey to discover what it means to be 'Asian' in America. The filmmaker is the first Chinese National to be accepted into the Juilliard School's Drama Division. Since her graduation in 2008 she has followed the protest against 'Yellow Face' in Hollywood. 'Avatar: The Last Airbender,' a children's show on Nickelodeon featured Asian and Inuit characters in a fantasy setting. The creators of the show were inspired and informed by Asian and Inuit culture. The upcoming live action feature 'The Last Airbender' produced by Paramount cast all three leads white, and filled background roles and non-speaking extras with Asian, Hispanic and Middle Eastern nationalities. Although the 'Yellow Face' casting outraged many fans, others remain at peace with it. The filmmaker raises these questions: Is Whitewashing Racist? Why does 'Yellow Face' still exist in 2009? And this idea of what's 'Asian' in America today, is it racist? And what is the societal impact on future generations?",English,Biography
2004461,Journey to Planet X,"Eric Swain and Troy Bernier are scientists by day and amateur filmmakers by night. These two friends have worked together for years - turning out sci-fi inspired tales of their own creation. Journey to Planet X follows the filming of Planet X, the duo's most ambitious endeavor to date, and sheds light on their own unique brand of 'movie magic.'",English,Comedy
2249356,Romans d'ados 2002-2008: 4. Adultes mais pas trop...,"The seven teens from western Switzerland, who have been followed since their preadolescence, are now almost eighteen years old and faced with their coming of age! The freedom that goes with it and that they had so eagerly anticipated shortly before, appears to worry several of them. The responsibilities of adults, the army, and aspects of political life both scare and attract them. The choices and decisions take on full meaning and reality, and although they are still mischievous, they sound more serious. It is stock-taking time. With their newly acquired, still fragile maturity they look back on the long years spent on sharing their views in this exceptional series.",French,Documentary
1665116,Actiunea Autobuzul,An agent is sent to recover part of a code that would lead to secret information gathered during the war by Nazi Secret Service leader Canaris. He would have to parachute himself and then initiate contact with his liaison person in the Carpathian Mountains. He would have to join a resistance group who were fighting against the communist regime and help them get out of the country. The Romanian secret service intervenes and sends an agent to counterspy. The plan was to evacuate the rebels using a bus. And the action begins.,Romanian,Crime
2468926,Untitled Richard O'Barry Project,"Suppose you woke up one morning to realize that your life's work was a cruel sham. That's what happened to Richard O'Barry, who trained all of the dolphins who played Flipper in the original 1960s television series. Behind the Dolphin Smile is the story of his personal transformation from dolphin captor to dolphin liberator. As Flipper's trainer, O'Barry had money, flashy sports cars, pretty and bright women, and he was having lots of fun. He thought he was very clever because his dolphins did exactly what he wanted them to do. But when one of the Flipper-dolphins died in his arms, his worldview changed. He realized that these dolphins, whom he made perform tricks for treats, had just as much right to their lives as he did to his. Instead of feeling clever, he felt that he'd been callous. From that moment on, O'Barry dedicated his life to freeing dolphins that are held hostage around the world. Instead of working for the billion-dollar dolphin captivity industry, he now liberates exploited dolphins - he \un-trains\"" these intelligent marine mammals and returns them to their natural habitat.""",English,Biography
1759550,Capture,"Bridget is having a cup of coffee in Vancouver's Stanley Park with a man in an overcoat approaches and asks if he can take her photograph. She's flattered and says yes. He brings her into focus, then pulls open his coat to expose himself - he snaps a picture of her look. Later, at home, she hears a couple making love in a nearby apartment, and when her boyfriend gets home, she invites erotic fantasy play. Soon after, she goes in search of the photographer, with a plan of her own. What can be captured on film, and what does fantasy unlock?",English,Drama
